District,Season,Year,Crop,AvgAirTemp,MinAirTemp,MaxAirTemp,AvgTempSkew,AvgTempKurt,AvgRelHum,AvgRelHumSkew,AvgRelHumKurt,AvgDewPt,AvgDewPtSkew,AvgDewPtKurt,AvgPrec,AvgPrecSkew,AvgPrecKurt,AvgWind,Yield,MLR_Prediction,DT_Prediction
7,1,2011,26,26.09837398,38.3,20.3,0.538094167,-0.230734857,74.50487805,-0.41741735700000004,-0.612204055,21.19430894,-0.720334958,0.060830445999999996,4.0314702258318516,6.566479421388269,0.060830445999999996,6.360162602000001,0.27,0.27000000000000446,0.27
2,1,2011,22,25.05462963,20.0,35.8,0.775062976,0.797140706,79.83796296,-0.745265994,0.263576785,21.34259259,-0.59125589,-0.003634441,4.0314702258318516,6.566479421388269,6.815976049672381,5.4925925929999995,1.16,1.1599999999999984,1.16
8,4,1998,13,29.60129032,4.7,44.5,0.252948726,0.315321597,55.72774194,-0.022672621,-1.3610997790000001,18.62193548,-0.86127106,-0.070157337,4.221290323,3.231576879,-0.070157337,1.92,53.31,53.30999999999999,53.31
3,1,2007,2,27.97317073,17.4,40.5,1.45144378,2.548636964,67.96341463,-0.74974369,0.632175049,21.10813008,-1.545663513,3.0349513089999998,4.0314702258318516,6.566479421388269,3.0349513089999998,3.708943089,1.72,1.719999999999996,1.714285714
11,3,2010,1,31.52155172,17.2,47.1,-0.292280862,-1.0328539559999999,35.7612069,0.9341318040000001,-0.210375189,12.83448276,-0.090617924,-1.119963673,4.0314702258318516,6.566479421388269,6.815976049672381,5.014655171999999,1.0,0.9999999999999871,1.0
7,2,2009,3,23.37438017,12.4,36.8,-0.16264044,0.168187668,63.28347107,0.20371662199999999,-0.33570878200000004,15.78760331,-0.229797385,-0.038660452000000005,4.0314702258318516,6.566479421388269,-0.038660452000000005,2.862809917,0.28,0.2799999999999948,0.2800000000000001
12,1,1998,37,29.04934211,15.6,43.1,0.480965629,0.743508099,61.97631579,-0.216623331,-1.46621274,20.09802632,-1.050694821,0.39970851700000004,4.357894737,3.535632707,15.2325661,2.165789474,0.471698113,0.471698113000013,0.471698113
3,1,2011,24,26.6796748,16.7,36.4,0.8854486229999999,1.109106657,75.73414634,-0.76733806,-0.091980744,21.92845528,-1.1645631140000001,1.912524106,7.4,2.350191518,1.912524106,3.4243902439999996,1.29,1.2899999999999963,1.29
5,4,2008,13,23.53571429,14.1,33.0,-0.402703902,0.7583376629999999,80.86126374,-0.35062335299999997,-0.033748776,20.06263736,-1.1041964659999999,0.721946761,4.682417582,2.685612948,8.02488601,2.910164835,314.74,314.73999999999984,314.74
10,1,2012,7,29.48617886,20.7,42.7,0.775125139,-0.10867706,64.85691057,-0.44277924799999996,-1.208186589,21.39756098,-0.622049159,-0.553231965,4.86504065,2.6888096580000003,-0.553231965,2.979674797,0.53,0.5299999999999931,0.5300000000000001
8,2,2006,42,28.94516129,6.4,41.9,-0.237908932,-0.035743283,58.27741935,-0.231359145,-0.8508658159999999,19.25419355,-0.569329808,-0.829687651,2.016129032,4.213484181,-0.829687651,2.085806452,3.3,3.300000000000005,3.3
2,2,2001,3,26.56265271,9.8,42.8,0.451374073,-0.063311933,46.01116928,0.719164895,-0.8310642420000001,12.55863874,0.172686635,-1.194958964,1.6598603840000001,5.626261966,37.26182762,2.837521815,0.32,0.319999999999996,0.32
11,1,1998,30,25.13804348,15.4,34.0,0.815090932,0.952326094,80.73695652,-1.057610631,0.656533253,21.56413043,-0.303307059,0.186022498,9.998913043,2.515126936,6.448885731,3.536956522,2.22,2.22000000000001,2.22
12,1,2010,6,29.99013158,16.1,50.5,0.988172141,0.101305311,65.23618421,-0.9040304990000001,-0.525550991,21.19144737,-1.010892118,0.07432183,4.0314702258318516,6.566479421388269,6.815976049672381,2.8,1.8888855580000001,1.8888855579999928,1.8888855580000001
7,2,2007,1,25.20165289,12.9,37.8,0.561078226,-0.193060373,49.41570248,0.36522919,0.056119021,13.42809917,-0.6118980829999999,0.867213395,0.253719008,4.195959266,0.867213395,2.505785124,0.44,0.4399999999999976,0.44000000000000006
1,1,2004,25,27.93464052,15.7,40.0,0.743458077,0.950262555,68.44052288,-0.919108131,-0.126934293,20.96666667,-1.98698988,3.35498438,5.537908497,4.487041673999999,3.35498438,3.0405228760000003,0.666666667,0.6666666670000047,0.67
11,4,2001,13,26.473972600000003,11.6,41.4,0.7702224679999999,0.475566696,50.99232877,0.320586048,-1.374433912,14.00356164,-0.198739024,-1.353282509,2.455068493,4.466555111,22.99387655,3.130684932,62.77,62.769999999999975,61.02
12,1,2010,29,29.99013158,16.1,50.5,0.988172141,0.101305311,65.23618421,-0.9040304990000001,-0.525550991,21.19144737,-1.010892118,0.07432183,4.0314702258318516,6.566479421388269,6.815976049672381,2.8,0.0,-6.253703161107076e-16,0.0
6,4,2008,43,24.18516484,12.9,40.4,0.749853795,0.063841651,71.57912088,-0.78981993,-0.293165088,18.34587912,-1.3512178080000001,1.405384077,3.062087912,11.42898701,3.3186491489999996,3.650274725,4.22,4.22,4.22
10,1,2009,17,29.34715447,18.7,43.3,0.803384186,-0.500556641,63.25365854,-0.537152165,-0.930829619,20.53739837,-1.285970147,1.291102494,4.0314702258318516,6.566479421388269,1.291102494,3.1121951219999997,0.03,0.029999999999999454,0.04
10,1,2005,2,30.05284553,20.3,42.6,0.547629567,-0.24322410100000005,58.63577236,0.03634015,-1.298167637,20.13333333,-0.751303288,-0.09945298300000001,4.0314702258318516,6.566479421388269,-0.09945298300000001,3.173170732,1.84,1.84,1.84
6,2,2010,4,23.67444444,20.7,29.1,0.533693602,-0.323905771,87.56555556,-0.507778533,1.016039457,21.48888889,0.22894071300000002,-0.189847689,4.0314702258318516,6.566479421388269,6.815976049672381,4.3777777780000005,1.05,1.0499999999999927,1.05
3,2,2010,14,25.51428571,13.6,36.8,-0.501688734,-0.897504431,32.74285714,2.108899175,5.752950393,7.486813187,0.8033127590000001,0.503070014,4.0314702258318516,6.566479421388269,0.503070014,2.242857143,0.78,0.7799999999999951,0.7800000000000001
13,1,2007,23,29.46097561,16.6,44.4,0.727876871,-0.35263064899999996,62.16178862,-0.34239442200000003,-1.131818954,20.35528455,-1.0854519440000001,0.779194009,4.0314702258318516,6.566479421388269,0.779194009,3.25203252,1.3,1.3000000000000027,1.3
8,1,2011,33,30.16516129,7.2,51.5,0.541213801,0.054955134,63.45032258,-0.601866448,-0.287866794,21.67225806,-1.15397073,0.309486352,4.0314702258318516,6.566479421388269,0.309486352,2.988387097,4.34,4.339999999999997,4.34
11,2,2008,14,26.4417103,10.2,47.5,0.595675349,-0.283261794,46.86596859,0.28742515399999996,-1.180703756,12.45113438,-0.290005521,-0.874772311,1.8581151830000002,5.318550538,32.8969858,3.646247818,0.62,0.6199999999999919,0.62
9,2,2010,14,25.09166667,16.9,33.0,-0.237750431,-0.752628506,69.20166667,-0.6748636440000001,0.035384585,19.045,-0.809048275,-0.41873140200000003,4.0314702258318516,6.566479421388269,6.815976049672381,2.35,0.63,0.6299999999999948,0.63
7,3,2002,24,29.6795082,17.8,40.3,-0.068008882,-0.871135916,43.40901639,0.422314171,-0.905011885,14.60081967,-0.193291092,-1.061807809,0.3893442620000001,6.226591704,-1.061807809,3.077868852,2.34,2.3400000000000056,2.33
4,2,2005,39,12.69068493,-7.0,33.2,-0.117373917,-1.091570786,61.45890411,-0.241992403,-1.0495040740000001,4.693972603,0.320683586,-0.959108895,4.0314702258318516,6.566479421388269,-0.959108895,2.70109589,0.87,0.8700000000000104,0.87
7,3,2004,7,28.71639344,16.1,41.5,0.009805263,-0.848559118,48.53688525,0.402157286,-1.288342785,15.42131148,-0.21647503699999998,-1.017080202,1.417213115,3.891425651,-1.017080202,2.717213115,0.8,0.7999999999999993,0.8
6,4,2008,19,24.18516484,12.9,40.4,0.749853795,0.063841651,71.57912088,-0.78981993,-0.293165088,18.34587912,-1.3512178080000001,1.405384077,3.062087912,11.42898701,3.3186491489999996,3.650274725,38.23,38.229999999999976,38.23
11,1,2005,9,25.56195652,20.2,33.7,0.22542558699999998,-0.736843831,74.53043478,-0.35165314700000005,-0.9447043340000001,20.63152174,-0.31204766899999997,-0.44190358399999996,11.06195652,2.02864921,3.839041413,4.460869565,0.59,0.5899999999999985,0.59
10,2,2010,42,27.07398374,16.4,41.5,1.9795902719999998,4.73013469,78.10487805,-1.8302904869999999,2.6064788930000002,22.6,-1.6815798709999998,2.169741651,4.0314702258318516,6.566479421388269,2.169741651,2.7626016260000004,3.7,3.6999999999999997,3.72
5,4,2006,19,24.94835165,12.8,38.4,0.242190892,0.3782784420000001,68.86758242,-0.6942300440000001,0.21951283300000002,18.58818681,-1.827887992,4.303297938,4.593406593,2.6257233859999998,7.020914534,3.666758242,39.85,39.84999999999998,40.36
3,4,2004,21,26.97561644,14.8,42.8,0.776142825,0.41065609799999997,50.76739726,0.31626911,-1.336685669,14.17287671,-0.252048271,-1.13886277,4.0314702258318516,6.566479421388269,-1.13886277,3.0616438360000005,0.94,0.9400000000000001,0.9399134198571427
5,4,2006,21,24.94835165,12.8,38.4,0.242190892,0.3782784420000001,68.86758242,-0.6942300440000001,0.21951283300000002,18.58818681,-1.827887992,4.303297938,4.593406593,2.6257233859999998,7.020914534,3.666758242,11.68,11.67999999999999,11.62
11,1,1998,37,25.13804348,15.4,34.0,0.815090932,0.952326094,80.73695652,-1.057610631,0.656533253,21.56413043,-0.303307059,0.186022498,9.998913043,2.515126936,6.448885731,3.536956522,0.26,0.2600000000000122,0.26
11,3,1999,2,29.86982759,20.0,40.6,-0.4440815320000001,-1.105900898,41.81465517,0.75279948,-0.9779943320000001,12.92155172,0.1057749,-1.405563846,2.177586207,6.20133606,41.44544228,4.004310345,0.87,0.8699999999999942,0.87
4,4,1998,32,13.0739726,-7.8,34.8,-0.183946671,-1.111573628,58.90356164,-0.255371773,-1.010121834,4.140273973,0.385317519,-1.063338897,4.0314702258318516,6.566479421388269,-1.063338897,2.713150685,0.57,0.5700000000000112,0.57
8,1,2007,28,28.25612903,6.9,44.9,0.13771381,-0.303507987,59.72967742,-0.444718424,-1.07724365,18.65483871,-1.2890299729999999,0.288309834,2.523225806,3.407288157,0.288309834,2.007741935,0.7,0.7000000000000036,0.70003367
11,2,1999,7,25.62897033,11.2,43.2,0.6904702429999999,-0.20171479899999997,49.33507853,0.473290703,-1.138681485,12.53019197,0.174034235,-1.3716998880000002,2.371727749,5.063606858,29.55035182,2.953926702,0.84,0.8400000000000009,0.84
2,2,2010,11,25.49354276,10.2,47.1,0.596526801,-0.155079611,58.20471204,-0.350648505,-1.084945216,15.26893543,-0.418791698,-0.892437613,4.0314702258318516,6.566479421388269,6.815976049672381,3.6165794069999997,0.46,0.45999999999999347,0.4600000000000001
6,2,2006,2,24.44555556,18.1,32.7,0.718720852,-0.017223453,76.24555556,-0.625445755,-0.08335780599999999,19.96222222,-1.290270453,2.917734564,7.0711111110000004,6.545804052,2.566611326,4.124444444,1.15,1.1499999999999952,1.15
13,1,1999,24,29.97560976,21.1,42.0,0.428656346,-0.708569062,56.020325199999995,0.20977098,-1.4610565569999998,19.07479675,-0.319402101,-0.908993375,4.0314702258318516,6.566479421388269,-0.908993375,3.513821138,0.54,0.5400000000000135,0.54
13,1,1999,26,29.97560976,21.1,42.0,0.428656346,-0.708569062,56.020325199999995,0.20977098,-1.4610565569999998,19.07479675,-0.319402101,-0.908993375,4.0314702258318516,6.566479421388269,-0.908993375,3.513821138,0.25,0.2500000000000141,0.25
2,2,2011,10,25.42356021,10.2,45.2,0.40185306,-0.250782756,55.46823735,-0.380406001,-1.099642891,14.12565445,-0.810543073,-0.21283298899999997,4.0314702258318516,6.566479421388269,6.815976049672381,3.662303665,0.5,0.49999999999999206,0.5
8,4,2004,18,28.59806452,7.8,43.2,-0.5008830439999999,-0.390295939,57.44258065,-0.079472217,-1.018675599,18.46580645,-0.7736824640000001,-0.26148676,2.0645161290000003,5.00267586,-0.26148676,1.922580645,0.0,-2.3093501279696932e-15,0.0
5,4,2007,43,24.9,13.3,35.8,-0.200892866,0.08272874200000001,70.93983516,-0.499927674,-0.69695342,19.07884615,-0.851408299,-0.027269661,5.4436813189999995,2.721245605,7.836997563,3.5434065930000003,0.19,0.1899999999999994,0.2
12,2,2010,46,24.06466302,3.4,50.9,0.296666577,-0.8240846359999999,45.23169399,0.411829059,-0.80571548,9.468306011000001,0.537965599,-0.99284479,4.0314702258318516,6.566479421388269,6.815976049672381,2.434061931,0.49627791600000004,0.49627791600000226,0.49627791600000004
11,2,2009,39,25.92216405,12.1,47.5,0.62625598,-0.42266506299999995,52.07609075,-0.111966551,-1.232406895,13.66928447,-0.261493084,-1.104473869,2.15,4.979702487,26.35690918,3.642582897,0.17,0.16999999999999915,0.16999999999999998
12,2,2011,42,23.08415301,3.4,51.3,0.20449551800000002,-0.7654872340000001,48.48870674,0.142010199,-0.932652541,10.06575592,0.08916612,-1.1067432320000001,4.0314702258318516,6.566479421388269,6.815976049672381,2.528961749,4.289544236,4.289544235999999,4.289544236
7,1,1997,6,27.06747967,35.0,14.4,0.029661826000000002,-0.734819088,64.11463415,0.07666559099999999,-0.8196368159999999,19.44146341,-0.637053851,-0.369147536,3.944715447,2.251561724,-0.369147536,4.655284553,0.59,0.5900000000000135,0.59
7,2,2007,30,25.20165289,12.9,37.8,0.561078226,-0.193060373,49.41570248,0.36522919,0.056119021,13.42809917,-0.6118980829999999,0.867213395,0.253719008,4.195959266,0.867213395,2.505785124,3.46,3.460000000000004,3.46
6,4,2012,38,26.13761062,11.7,42.8,-0.137317653,-1.016260889,55.17022222,0.111176228,-1.1906178490000001,15.33466667,-0.629715925,-0.804515137,4.0314702258318516,6.566479421388269,6.815976049672381,3.970222222,8.0,7.999999999999991,7.94
9,2,2010,53,15.85666667,5.7,28.3,0.066092445,-0.984898168,51.76333333,-0.118780125,0.537855629,5.713333333,0.7079830890000001,1.061800531,4.0314702258318516,6.566479421388269,6.815976049672381,2.476666667,0.29,0.29000000000000675,0.29
11,1,2011,6,25.03586957,20.5,35.8,0.8600197470000001,0.89903342,80.50869565,-1.07590961,1.188269778,21.45978261,-0.640254432,0.519071736,4.0314702258318516,6.566479421388269,6.815976049672381,5.9663043479999995,1.03,1.0299999999999938,1.03
2,2,2003,14,26.71099476,12.2,43.6,0.534708789,-0.436028615,49.95619546,0.661460944,-0.947306641,14.03769634,0.052482083,-0.6972030790000001,1.510645724,8.818788238,106.92113370000001,2.8219895289999997,0.33,0.32999999999998275,0.33005451238461536
1,1,2004,28,27.93464052,15.7,40.0,0.743458077,0.950262555,68.44052288,-0.919108131,-0.126934293,20.96666667,-1.98698988,3.35498438,5.537908497,4.487041673999999,3.35498438,3.0405228760000003,1.1893939390000001,1.1893939390000052,1.1896969695
4,1,2005,6,20.57398374,6.3,33.2,-0.048621277000000004,0.25225258,66.14878049,-1.0736929259999999,-0.231787021,12.99918699,-1.303918401,1.278625841,4.0314702258318516,6.566479421388269,1.278625841,2.386178862,1.1,1.1000000000000014,1.08
7,2,2006,10,23.81900826,13.3,33.4,0.139891445,-0.625167679,58.81157025,0.199228343,-0.5404039,14.7338843,-1.166599067,1.174443016,0.867768595,7.270779738,1.174443016,2.52231405,0.24,0.24000000000000205,0.2400000000000001
4,2,2006,39,12.47753425,-5.4,32.3,-0.12352205,-1.240847885,59.34109589,-0.018252682,-1.061665399,3.98630137,0.311901262,-0.949101793,4.0314702258318516,6.566479421388269,-0.949101793,2.663561644,0.85,0.8500000000000099,0.85
10,1,2006,29,29.38861789,18.8,43.6,0.714773511,-0.47001029,58.93658537,-0.17697337800000001,-1.5283633509999999,19.17479675,-0.838352465,-0.37948154,4.0314702258318516,6.566479421388269,-0.37948154,2.9926829269999997,0.3,0.3000000000000068,0.3
1,1,2007,29,28.40457516,17.7,40.4,0.61918133,0.091038398,68.67777778,-1.185262697,0.08454618300000001,20.96078431,-1.780241641,1.834159492,7.1117647060000015,3.9400835610000002,1.834159492,2.814379085,0.5555555560000001,0.5555555560000021,0.5555555560000001
7,1,2005,37,26.95853659,39.5,20.8,1.114367257,0.760489248,65.43902439,-0.616504005,-0.31145298,19.51869919,-1.138990545,1.187079814,7.483739837000001,2.14316614,1.187079814,4.609756098,0.77,0.7700000000000108,0.77
6,4,2010,19,24.41126374,13.1,42.9,0.592521125,-0.00796884,75.17417582,-0.9871404290000001,-0.068417109,19.40192308,-1.238655501,0.68102624,4.0314702258318516,6.566479421388269,6.815976049672381,3.529395604,23.49,23.48999999999998,23.49
5,4,1997,6,25.66126374,14.4,37.7,0.347260931,0.17198915399999998,66.48214286,-0.547104348,-0.6831929090000001,18.58736264,-1.294170794,1.307984407,5.085714286,2.195893884,4.533216811,3.428571429,1.76,1.7600000000000007,1.76
13,1,1998,29,29.69756098,19.6,42.1,0.298461829,-1.048559233,58.22276423,0.036185033,-1.38191977,19.52601626,-1.020816703,1.238418266,4.0314702258318516,6.566479421388269,1.238418266,3.490243902,0.55,0.550000000000015,0.5499607535714285
13,1,1998,26,29.69756098,19.6,42.1,0.298461829,-1.048559233,58.22276423,0.036185033,-1.38191977,19.52601626,-1.020816703,1.238418266,4.0314702258318516,6.566479421388269,1.238418266,3.490243902,0.33,0.3300000000000143,0.33005451238461536
10,1,2004,28,28.21300813,20.1,42.7,1.152809974,0.662526025,73.24715447,-1.116222723,0.10331161400000001,22.35284553,-1.759880923,3.4397625389999997,4.0314702258318516,6.566479421388269,3.4397625389999997,3.0504065039999997,1.0,1.0000000000000067,1.0
7,2,2008,39,23.57190083,12.4,35.0,-0.48490046299999995,-0.404146751,61.19338843,-0.265066085,-0.7461655009999999,15.26198347,-0.756561395,0.12360089699999999,0.796694215,5.668296432000001,0.12360089699999999,2.630578512,0.38,0.3800000000000069,0.37999999999999995
8,1,1998,2,29.60129032,4.7,44.5,0.252948726,0.315321597,55.72774194,-0.022672621,-1.3610997790000001,18.62193548,-0.86127106,-0.070157337,4.221290323,3.231576879,-0.070157337,1.92,0.0,5.341366138957381e-15,0.0
5,4,2007,16,24.9,13.3,35.8,-0.200892866,0.08272874200000001,70.93983516,-0.499927674,-0.69695342,19.07884615,-0.851408299,-0.027269661,5.4436813189999995,2.721245605,7.836997563,3.5434065930000003,0.55,0.549999999999992,0.5499607535714285
11,2,2010,31,25.49354276,10.2,47.1,0.596526801,-0.155079611,58.20471204,-0.350648505,-1.084945216,15.26893543,-0.418791698,-0.892437613,4.0314702258318516,6.566479421388269,6.815976049672381,3.6165794069999997,0.97,0.9699999999999986,0.9699999999999999
11,1,2001,30,24.95217391,14.8,32.9,0.141194293,-0.067503696,76.7,-0.5091418320000001,-0.082015195,20.5,-1.718562156,4.288684067,4.705434783,2.670129532,7.905787062000001,3.788043478,1.47,1.4700000000000093,1.47
5,2,2011,2,23.76721311,12.6,38.5,0.088919006,0.498748921,76.92240437,-1.456623107,2.339885827,19.32969035,-1.257732172,1.511832211,4.0314702258318516,6.566479421388269,6.815976049672381,2.773406193,2.58,2.579999999999988,2.58
1,4,1998,20,28.42630137,12.8,43.8,0.472956913,-0.424970835,47.83150685,0.443038065,-1.374992077,14.50191781,-0.133588072,-1.374118793,2.965479452,6.5130514779999995,-1.374118793,2.813150685,1.0,1.0000000000000062,1.0
13,1,2010,6,27.07398374,16.4,41.5,1.9795902719999998,4.73013469,78.10487805,-1.8302904869999999,2.6064788930000002,22.6,-1.6815798709999998,2.169741651,4.0314702258318516,6.566479421388269,2.169741651,2.7626016260000004,1.07,1.0699999999999932,1.07
11,1,2011,23,25.03586957,20.5,35.8,0.8600197470000001,0.89903342,80.50869565,-1.07590961,1.188269778,21.45978261,-0.640254432,0.519071736,4.0314702258318516,6.566479421388269,6.815976049672381,5.9663043479999995,1.49,1.4899999999999982,1.49
6,4,2007,12,25.3771978,13.9,40.3,0.973414757,0.994720281,64.50549451,-0.401260904,-1.194744124,17.60137363,-0.985247573,0.435106065,4.20467033,20.70110756,4.107187165,3.443131868,1.33,1.329999999999995,1.33
3,2,2008,14,24.70879121,13.8,36.5,-0.05313201,-0.825532857,34.0021978,2.363003169,4.976209358999999,6.976923077,1.162183415,1.292361174,4.0314702258318516,6.566479421388269,1.292361174,2.074725275,0.75,0.7499999999999977,0.75
7,1,2009,22,26.00243902,40.1,19.8,0.9280448240000001,0.7739191320000001,74.61138211,-0.402714677,0.080079931,21.1195122,0.0425664,0.645082235,4.0314702258318516,6.566479421388269,0.645082235,5.872357724,0.26,0.26000000000000495,0.26
8,2,2002,14,27.39935484,3.3,40.6,-0.036083822,-0.32478285,67.29741935,-0.7651304440000001,-0.702531028,20.34580645,-1.155992992,0.439262335,1.207741935,4.750236565,0.439262335,1.9432258059999998,0.78,0.7800000000000032,0.7800000000000001
3,1,2007,31,27.97317073,17.4,40.5,1.45144378,2.548636964,67.96341463,-0.74974369,0.632175049,21.10813008,-1.545663513,3.0349513089999998,4.0314702258318516,6.566479421388269,3.0349513089999998,3.708943089,0.28,0.2800000000000043,0.2800000000000001
1,2,2004,14,25.93311258,13.3,38.2,-0.205832084,-1.1199639479999999,32.16622517,2.782956188,11.59524558,7.589403974,0.810851669,1.372725785,0.11655629099999999,6.872603198999999,1.372725785,2.146357616,0.5625,0.5625000000000029,0.56
2,1,2010,27,25.07777778,19.5,32.6,-0.297339215,0.051316562,82.43240741,-0.5567392320000001,-0.37531709700000004,21.88611111,-0.6888459859999999,0.8946796640000001,4.0314702258318516,6.566479421388269,6.815976049672381,5.0194444439999995,7.6,7.599999999999998,7.6
12,4,2000,27,23.57802198,1.9,41.6,-0.508591617,-1.03751804,48.60384615,0.465928723,-1.146762711,10.85357143,0.140136958,-1.465282301,1.425,6.4388728639999995,49.33837151,2.1291208790000002,0.0,-3.824986685361119e-15,0.0
2,4,2003,36,27.6010989,23.8,30.8,-0.736038141,0.219268095,72.22307692,-0.767598475,0.12063878,22.18489011,-0.80926264,-0.100539339,1.8475274730000002,5.676331306,37.1081145,5.9016483520000005,6.36,6.359999999999997,6.36
11,2,2002,7,26.41413613,9.8,42.8,0.646183463,0.09903376300000001,50.81500873,0.460952159,-1.134426766,14.02356021,-0.071131112,-0.922309165,1.813089005,6.641098424,54.60847928,2.853752182,0.93,0.9299999999999922,0.9299999999999999
3,1,2007,29,27.97317073,17.4,40.5,1.45144378,2.548636964,67.96341463,-0.74974369,0.632175049,21.10813008,-1.545663513,3.0349513089999998,4.0314702258318516,6.566479421388269,3.0349513089999998,3.708943089,0.41,0.4100000000000037,0.41000000000000003
8,1,2011,25,30.16516129,7.2,51.5,0.541213801,0.054955134,63.45032258,-0.601866448,-0.287866794,21.67225806,-1.15397073,0.309486352,4.0314702258318516,6.566479421388269,0.309486352,2.988387097,0.0,-2.780559987413884e-15,0.0
12,4,2001,13,23.02692308,0.8,45.1,-0.509426267,-0.79829359,53.60851648,0.282533466,-1.3980039780000002,11.975,0.01822615,-1.3951574580000001,1.611263736,5.555887433,36.61877759,2.0027472530000003,0.0,-6.246527836020145e-15,0.0
3,4,2003,32,26.98794521,12.6,43.8,0.416612876,-0.075495086,44.39753425,0.58835619,-1.211034977,11.3460274,0.146486226,-1.331139035,4.0314702258318516,6.566479421388269,-1.331139035,2.9501369860000004,0.28,0.28000000000000397,0.2800000000000001
4,4,2002,19,14.24191781,-6.9,34.8,-0.10442918,-1.2247342190000001,52.84547945,0.15363195400000002,-1.3381414409999999,3.486849315,0.45646623399999997,-1.081622692,4.0314702258318516,6.566479421388269,-1.081622692,2.4476712330000003,2.24,2.240000000000003,2.24
6,2,1998,34,23.47888889,19.4,30.0,0.6823407020000001,0.537739285,86.89555556,-1.014855766,0.465314548,21.17666667,-1.053385799,1.319652895,4.0314702258318516,6.566479421388269,6.815976049672381,4.54,0.97,0.970000000000014,0.9726775959999999
11,2,2012,4,26.65205047,10.3,46.5,0.350765801,-0.9638873570000001,45.72807571,0.06615834,-1.382333966,11.82460568,-0.502140781,-0.7398594470000001,4.0314702258318516,6.566479421388269,6.815976049672381,4.129337539,0.45,0.44999999999998935,0.45000000000000007
3,1,1998,32,28.33495935,18.3,38.2,0.179071667,-1.0262775,61.909756099999996,-0.248111676,-0.520840943,19.84390244,-1.763680621,3.7968943989999997,4.0314702258318516,6.566479421388269,3.7968943989999997,4.23495935,0.19,0.19000000000001507,0.19
6,2,2005,45,23.97444444,17.6,32.1,0.45948738899999997,-0.34765179799999996,75.34222222,-1.163603898,0.810751989,19.22222222,-2.067976733,5.236376674,5.648888889,7.049038039,2.680255525,3.9533333330000002,0.17,0.17000000000000834,0.16999999999999998
4,1,2001,31,22.67804878,11.1,34.5,0.21027238399999998,-0.646769278,42.28943089,0.7496362759999999,-0.586832507,7.968292683,0.089716611,-1.0878544940000001,4.0314702258318516,6.566479421388269,-1.0878544940000001,2.371544715,0.75,0.7500000000000147,0.75
4,4,2004,20,13.38273973,-5.9,35.1,-0.043087455,-1.2924444929999999,60.80246575,-0.331105812,-1.0388765420000001,5.099726027,0.13803842300000002,-1.220693566,4.0314702258318516,6.566479421388269,-1.220693566,2.63369863,0.75,0.7500000000000019,0.75
8,1,2001,17,27.22129032,4.8,38.9,-0.724061217,0.4406654820000001,67.52387097,-0.858345015,-0.747913411,19.91935484,-1.2338757679999999,0.308861272,2.879354839,4.09864646,0.308861272,1.7890322580000002,0.0,6.55145433388785e-15,0.0
6,2,1999,29,24.25888889,18.4,32.5,0.731190972,0.379284694,74.94333333,-1.830465021,3.558474848,19.42111111,-2.798422198,8.699833819,4.173333333,9.874836536,3.0603658260000004,3.797777778,0.12,0.12000000000001002,0.12
11,2,2003,3,26.71099476,12.2,43.6,0.534708789,-0.436028615,49.95619546,0.661460944,-0.947306641,14.03769634,0.052482083,-0.6972030790000001,1.510645724,8.818788238,106.92113370000001,2.8219895289999997,0.5,0.49999999999997974,0.5
12,1,2007,29,27.92697368,14.7,42.9,0.282103681,0.350206891,64.93552632,-0.7790169640000001,-0.7213558809999999,19.83684211,-1.4294246469999998,0.669477565,3.6098684210000003,3.9990251089999997,18.95858354,2.203947368,0.0,5.617068992714759e-16,0.0
13,2,2001,34,31.73495935,21.4,43.2,-0.06742538,-0.70349738,47.71138211,0.520504938,-0.935283885,18.02764228,-0.354585721,-0.759087745,4.0314702258318516,6.566479421388269,-0.759087745,3.519512195,0.63,0.6300000000000107,0.63
7,4,2007,12,27.12931507,12.9,43.0,0.617795933,0.058592217,53.97424658,0.062701896,-1.0140474240000001,16.04575342,-0.569889877,-0.474006005,2.935068493,4.394618736,-0.474006005,3.205205479,1.83,1.8299999999999936,1.83
2,1,2008,1,24.7962963,17.3,34.5,0.282171733,-0.518036791,76.90740741,-0.066441446,-0.523233191,20.48981481,-1.4766187709999998,3.564874793,7.859259259,2.196607976,4.817870824,5.134259258999999,0.34,0.3399999999999943,0.3399999999999999
11,2,2005,34,26.02635253,10.7,40.8,0.313561576,-0.55859947,47.81431065,0.537551004,-0.842484627,12.78481675,0.005885517,-0.911395905,2.40122164,5.331403431,32.68102654,2.9083769630000003,1.17,1.1700000000000002,1.17
5,4,2011,9,23.84835165,14.2,35.8,-0.5768857470000001,-0.012043381,78.43873626,-0.946545098,1.0508047740000002,19.84835165,-1.043918354,0.609759901,4.0314702258318516,6.566479421388269,6.815976049672381,3.0387362639999997,0.87,0.8699999999999866,0.87
4,2,2010,35,13.07013699,-7.8,32.5,-0.319810429,-1.244013187,52.69917808,0.089600294,-1.145533533,2.573424658,0.134897093,-0.9288966359999999,4.0314702258318516,6.566479421388269,-0.9288966359999999,2.5964383559999997,0.53,0.5300000000000039,0.5300000000000001
1,1,1999,20,28.550326799999997,15.5,37.4,-0.20140713300000002,-0.970848653,64.84705882,-0.623372452,-0.104943841,20.73071895,-2.240981913,4.865782858999999,3.1732026139999996,4.312237951,4.865782858999999,3.4758169939999997,1.0,1.0000000000000093,1.0
